"ITEM","CUSTOMER_NUMBER","WEEK","UNITS_SOLD"
32931,19512,1,14
32931,9201,1,81
32931,358,3,12
32931,5143,3,12
32931,21378,2,12
32931,18244,1,23
32931,24510,4,12
32931,20547,1,40
32931,22310,1,90
32931,9976,1,48
32931,29805,3,12
32931,15687,3,12
32931,14715,3,12
32931,29714,1,5
32931,1492,4,12
32931,23661,1,48
32931,28433,3,12
32931,11470,3,12
32931,9481,1,53
32931,23707,1,46
32931,11843,3,12
32931,2919,2,12
32931,5336,3,12
32931,20851,1,95
32931,29545,2,12
32931,15346,1,87
32931,28867,1,12
32931,22846,1,94
32931,22846,3,12
32931,24854,1,19
32931,17472,3,12
32931,1011,1,15
32931,13358,1,93
34757,26865,1,12
34757,20818,1,84
34757,8072,3,12
34757,5928,1,6
34757,29844,1,9
34757,2957,3,12
34757,20378,3,12
34757,29866,3,12
34757,16210,2,12
34757,12103,1,31
34757,5943,1,11
34757,10498,1,82
34757,25549,2,12
34757,22808,3,12
34757,22808,4,12
34757,14627,1,12
34757,11070,1,44
34757,26010,1,45
34757,15802,2,12
34757,13916,2,12
34757,20928,3,12
34757,10495,1,2
34757,13641,1,83
34757,14007,3,12
34757,24510,3,12
34757,13863,2,12
34757,14849,4,12
34757,13347,1,12
34757,5476,3,12
34757,25,3,12
34757,5834,1,87
34757,24519,3,12
34757,6361,3,12
34757,10496,3,12
34757,5864,1,72
34757,14246,3,12
34757,5505,3,12
34757,3270,1,95
34757,12263,3,12
34757,28049,1,12
34757,10642,5,12
34757,23704,1,61
34757,1967,3,12
34757,3466,3,12
34757,15958,3,12
34757,9629,1,76
34757,17529,3,12
34757,21425,2,12
34757,22083,3,12
34757,3431,2,12
34757,17828,3,12
34757,1011,1,78
34780,3486,4,12
34780,8072,3,12
34780,13055,4,12
34780,29653,1,76
34780,17732,3,12
34780,12818,3,12
34780,13899,3,12
34780,9738,1,43
34780,8156,3,12
34780,18456,3,12
34780,13565,5,12
34780,7335,3,12
34780,3052,5,12
34780,19143,3,12
34780,13315,1,12
34780,13315,2,12
34780,22527,3,12
34780,24657,3,12
34780,16440,2,12
34780,783,1,4
34780,783,3,12
34780,2123,3,12
34780,15335,3,12
34780,358,1,8
34780,12381,5,12
34780,9363,1,12
34780,24290,3,12
34780,24300,1,35
34780,24341,3,12
34780,23217,1,15
34780,6499,1,12
34780,14007,3,12
34780,3278,3,12
34780,15820,5,12
34780,13347,1,24
34780,7060,3,12
34780,29805,1,4
34780,4358,3,12
34780,5476,1,23
34780,25,5,12
34780,9071,3,12
34780,8649,1,19
34780,8649,3,12
34780,10679,1,83
34780,19617,1,41
34780,23694,2,12
34780,15599,3,12
34780,4682,1,78
34780,4682,2,12
34780,4171,1,12
34780,18482,3,12
34780,3270,3,12
34780,8071,2,12
34780,10244,1,12
34780,12613,1,73
34780,28052,3,12
34780,224,4,12
34780,22003,1,54
34780,12430,4,12
34780,486,1,58
34780,10422,3,12
34780,19172,3,12
34780,758,3,12
34780,3460,2,12
34780,9629,2,12
34780,16154,3,12
34780,15771,3,12
34780,17529,2,12
34780,1060,1,31
34780,11019,5,12
34780,3337,3,12
34780,503,3,12
34780,15346,3,12
34780,20273,3,12
34780,10491,3,12
34780,3568,3,12
34780,14827,2,12
34780,22846,1,72
36216,7195,1,73
36216,3095,1,93
36216,3095,3,12
36216,28235,3,12
36216,27654,3,12
36216,28777,3,12
36216,25549,1,18
36216,4861,1,22
36216,17262,1,40
36216,17262,3,12
36216,29884,2,12
36216,12081,3,12
36216,8328,4,12
36216,1636,3,12
36216,13253,3,12
36216,13281,1,80
36216,14084,1,60
36216,21586,3,12
36216,13641,1,15
36216,18244,1,40
36216,20097,1,52
36216,9385,2,12
36216,9359,3,12
36216,9071,3,12
36216,8649,1,48
36216,25833,1,1
36216,25833,5,12
36216,11883,2,12
36216,17740,1,93
36216,17740,4,12
36216,9291,5,12
36216,23595,5,12
36216,26753,3,12
36216,1311,3,12
36216,25119,3,12
36216,11418,1,37
36216,24436,1,12
36216,2596,2,12
36216,22003,1,2
36216,11702,1,92
36216,22133,3,12
36216,29701,2,12
36216,17056,4,12
36216,4129,5,12
36216,3481,4,12
36216,503,3,12
36216,4263,3,12
36216,17898,1,2
36216,22921,1,34
36216,23468,1,87
38658,26865,5,10
38658,9098,5,10
38658,19357,4,10
38658,22959,3,10
38658,9385,5,10
38658,19903,4,10
38658,16287,5,10
39350,14892,5,40
39350,10575,1,40
39350,29228,3,40
39350,22352,1,78
39350,28353,1,79
39350,22300,1,40
39350,2268,3,40
39350,10065,3,40
39350,12131,1,84
39350,12103,3,40
39350,28062,1,40
39350,4861,1,76
39350,9738,2,40
39350,9738,4,40
39350,22179,3,40
39350,15941,3,40
39350,15941,4,40
39350,18489,5,40
39350,13815,2,40
39350,11577,1,75
39350,11657,4,40
39350,10072,3,40
39350,17305,3,40
39350,11912,3,40
39350,8676,3,40
39350,9461,3,40
39350,14669,3,40
39350,24609,2,40
39350,22165,2,40
39350,4306,4,40
39350,539,1,30
39350,9201,2,40
39350,24821,4,40
39350,21130,4,40
39350,2093,4,40
39350,19831,3,40
39350,21378,4,40
39350,21378,5,40
39350,12351,3,40
39350,14217,3,40
39350,7085,4,40
39350,14849,3,40
39350,23335,3,40
39350,10938,2,40
39350,15820,5,40
39350,13347,3,40
39350,20760,2,40
39350,15687,3,40
39350,22459,4,40
39350,25672,3,40
39350,21396,3,40
39350,15959,1,12
39350,14715,3,80
39350,5834,4,40
39350,17898,4,40
39350,4682,3,40
39350,15905,3,40
39350,6361,3,40
39350,23595,1,48
39350,14246,2,40
39350,1078,4,40
39350,25119,1,58
39350,8071,3,80
39350,19544,3,40
39350,19826,1,88
39350,27394,1,40
39350,27394,2,40
39350,1034,1,40
39350,1,2,40
39350,1,4,40
39350,23155,2,40
39350,28433,4,40
39350,16804,3,40
39350,27278,2,40
39350,22160,1,40
39350,7160,2,40
39350,3996,3,40
39350,486,3,40
39350,19903,2,40
39350,19903,4,40
39350,543,4,40
39350,18736,3,40
39350,4341,1,61
39350,1736,1,93
39350,20501,4,40
39350,22133,5,40
39350,758,4,40
39350,19622,4,40
39350,16287,3,40
39350,29443,3,40
39350,2919,3,40
39350,5336,3,80
39350,21733,1,91
39350,17226,4,40
39350,6257,5,40
39350,24892,4,40
39350,20851,1,45
39350,20851,3,40
39350,23486,3,40
39350,19531,4,40
39350,3481,2,40
39350,15771,2,40
39350,15771,3,40
39350,1738,1,77
39350,11019,5,40
39350,3337,3,40
39350,27674,3,40
39350,15841,1,40
39350,15841,3,40
39350,503,3,40
39350,10491,4,40
39350,3431,3,40
39350,3431,4,40
39350,22495,1,5
39350,12372,3,40
39350,5525,4,40
39350,17898,4,40
39350,25789,1,40
39350,14827,1,40
39350,609,1,71
39350,17472,1,40
39350,17472,4,40
39350,17772,3,40
39350,1011,1,44
39350,1011,5,40
39350,5224,3,40
39350,23468,5,40
39843,8648,4,6
39843,7195,3,6
39843,2957,2,6
39843,28353,2,6
39843,14524,1,6
39843,16217,4,6
39843,12818,4,6
39843,15025,4,6
39843,28696,4,6
39843,11657,3,6
39843,11230,3,6
39843,20085,5,6
39843,11070,1,6
39843,26084,5,6
39843,29673,1,6
39843,24614,2,6
39843,19357,5,6
39843,358,1,6
39843,16502,1,6
39843,14084,1,6
39843,21586,2,6
39843,17042,1,70
39843,14007,1,6
39843,14849,4,6
39843,9385,4,6
39843,5397,1,6
39843,15687,3,6
39843,5731,2,6
39843,8649,1,6
39843,5834,3,6
39843,22206,4,6
39843,29714,4,6
39843,23694,3,6
39843,476,2,6
39843,9291,1,27
39843,20139,1,57
39843,24519,3,6
39843,6361,1,83
39843,6242,3,6
39843,27394,3,6
39843,15911,3,6
39843,23155,2,6
39843,1493,1,77
39843,10642,1,6
39843,22003,1,3
39843,16804,1,6
39843,7160,3,6
39843,23704,1,58
39843,19172,1,6
39843,20916,5,6
39843,7284,2,6
39843,5336,1,54
39843,5336,3,6
39843,510,1,6
39843,1749,5,6
39843,7994,3,6
39843,4976,2,6
39843,9629,2,6
39843,8781,3,6
39843,8781,5,6
39843,7064,4,6
39843,19805,1,6
39843,24966,2,6
39843,22495,1,6
39843,609,1,6
39843,8692,1,6
39843,13600,1,6
39843,11979,1,99
41134,6003,1,40
41134,20818,1,40
41134,5928,1,40
41134,9608,1,40
41134,9608,4,40
41134,18333,2,80
41134,21002,3,40
41134,26466,1,40
41134,19922,1,40
41134,19166,4,40
41134,13484,5,40
41134,14627,1,40
41134,9098,4,40
41134,3076,1,40
41134,6638,3,40
41134,22959,4,40
41134,9819,1,40
41134,14685,3,40
41134,21918,3,40
41134,29805,5,40
41134,29157,1,40
41134,21011,4,40
41134,23661,1,40
41134,14337,1,40
41134,21710,1,40
41134,20370,1,40
41134,19903,1,40
41134,22133,1,40
41134,29701,5,40
41134,1523,3,40
41134,1738,1,29
41134,9149,3,40
41134,2902,1,6
41134,17898,1,60
41134,10049,1,45
41134,28004,3,40
41134,5224,1,40
43289,26865,4,2
43289,8072,1,92
43289,23128,2,1
43289,6312,1,71
43289,20378,5,2
43289,2839,5,5
43289,5943,1,41
43289,9738,3,5
43289,10184,5,2
43289,21789,4,1
43289,13815,2,6
43289,11657,5,1
43289,725,2,1
43289,18690,4,6
43289,783,3,4
43289,19512,3,1
43289,3076,2,3
43289,9363,1,1
43289,21378,5,1
43289,24300,1,90
43289,24300,3,1
43289,4899,2,3
43289,22642,3,6
43289,18244,4,2
43289,5397,1,4
43289,5731,1,1
43289,5534,4,1
43289,24845,1,3
43289,24805,4,1
43289,18763,3,1
43289,18763,4,1
43289,25,4,1
43289,23810,3,1
43289,19617,2,3
43289,17898,1,46
43289,6361,3,2
43289,19826,2,3
43289,1989,3,1
43289,28049,2,2
43289,1034,3,4
43289,12418,2,1
43289,10642,1,7
43289,224,3,1
43289,22003,3,7
43289,10319,2,2
43289,7970,1,100
43289,7970,3,2
43289,27456,1,3
43289,3996,2,3
43289,15625,2,1
43289,23962,1,1
43289,21771,4,2
43289,21286,2,9
43289,20916,1,73
43289,10138,3,4
43289,17084,1,3
43289,29701,2,5
43289,13266,3,2
43289,28833,3,1
43289,5336,1,88
43289,3460,4,1
43289,25089,1,5
43289,25089,2,1
43289,1749,2,1
43289,25014,1,46
43289,20851,1,1
43289,20851,3,3
43289,23486,4,3
43289,19531,4,6
43289,25378,1,2
43289,29545,4,1
43289,1060,1,8
43289,27674,3,5
43289,27674,4,3
43289,7064,1,1
43289,19805,4,1
43289,22083,1,93
43289,24142,4,1
43289,8692,1,9
43289,5732,2,2
43289,23468,3,1
45683,13239,5,2
45683,10575,3,3
45683,8072,1,39
45683,5928,3,1
45683,13179,3,1
45683,27050,4,5
45683,27050,5,1
45683,2957,5,6
45683,6312,1,1
45683,22352,1,2
45683,25418,4,2
45683,3812,1,82
45683,9608,2,8
45683,28235,4,1
45683,29866,2,1
45683,16217,1,93
45683,16217,5,1
45683,17732,4,1
45683,7100,2,2
45683,20464,4,2
45683,28062,2,3
45683,22179,1,1
45683,21789,1,29
45683,11577,1,33
45683,3052,2,6
45683,11657,4,3
45683,13315,1,79
45683,13315,2,3
45683,22808,3,9
45683,11230,3,1
45683,17305,1,1
45683,17305,5,1
45683,8328,3,1
45683,20085,4,3
45683,24092,2,1
45683,12465,4,1
45683,783,1,2
45683,1636,1,26
45683,20573,1,91
45683,8262,1,3
45683,2123,4,1
45683,15753,4,5
45683,29673,5,1
45683,21127,1,1
45683,22876,1,1
45683,16510,2,3
45683,25082,1,1
45683,838,1,1
45683,9363,1,1
45683,23217,3,1
45683,14084,2,1
45683,4899,3,6
45683,19894,1,2
45683,7085,5,3
45683,6499,3,2
45683,6499,5,1
45683,17042,1,82
45683,14007,4,1
45683,26053,3,2
45683,10938,2,1
45683,22310,3,3
45683,16740,3,1
45683,16740,4,2
45683,20760,1,17
45683,16779,4,1
45683,9359,3,1
45683,9976,3,2
45683,25917,4,1
45683,27542,2,6
45683,24805,4,1
45683,5476,3,3
45683,17740,1,19
45683,17898,1,1
45683,17078,1,26
45683,3147,2,1
45683,5943,2,1
45683,6361,2,2
45683,29208,3,2
45683,29208,4,3
45683,1034,2,1
45683,12418,3,1
45683,24436,3,3
45683,24436,5,8
45683,22003,2,4
45683,26239,4,2
45683,11843,1,64
45683,543,1,2
45683,15625,1,1
45683,15625,2,1
45683,1736,1,94
45683,10138,1,2
45683,10138,2,4
45683,16287,5,6
45683,1749,2,8
45683,25014,4,1
45683,21758,4,3
45683,3481,1,3
45683,3481,3,5
45683,3481,4,2
45683,17658,2,1
45683,27674,2,2
45683,8794,3,4
45683,1062,2,3
45683,10491,3,4
45683,4091,5,5
45683,29456,2,2
45683,29456,3,2
45683,29456,5,4
45683,29812,1,3
45683,29812,2,1
45683,29812,4,1
45683,21271,3,1
45683,22083,4,3
45683,23792,2,1
45683,10049,3,11
45683,10049,5,1
46866,13239,2,1
46866,10575,2,1
46866,17925,3,2
46866,25434,5,2
46866,19025,3,1
46866,6312,1,2
46866,3812,1,63
46866,10065,3,2
46866,8685,3,2
46866,26466,5,1
46866,28522,3,1
46866,18489,1,1
46866,13315,1,98
46866,22527,5,1
46866,22808,3,1
46866,18690,4,2
46866,11630,1,1
46866,11070,2,1
46866,8262,1,1
46866,2123,2,1
46866,14669,3,1
46866,22876,1,100
46866,358,3,1
46866,13538,1,2
46866,6535,4,2
46866,14084,2,4
46866,21586,4,1
46866,17042,4,1
46866,14007,3,1
46866,25614,3,1
46866,14992,1,1
46866,25672,3,2
46866,7317,2,1
46866,18763,3,3
46866,15959,1,1
46866,15959,4,2
46866,8069,1,1
46866,19617,1,1
46866,3147,1,3
46866,3147,2,1
46866,3147,4,1
46866,1977,4,1
46866,24519,5,1
46866,19696,2,2
46866,10496,3,1
46866,18482,3,1
46866,286,4,1
46866,10244,3,1
46866,10244,4,3
46866,1989,5,1
46866,16828,4,1
46866,12418,2,1
46866,28052,2,1
46866,16629,4,1
46866,22003,2,1
46866,15113,3,1
46866,27456,2,2
46866,14457,5,2
46866,15625,3,1
46866,15625,4,1
46866,21771,3,1
46866,11840,5,2
46866,26189,5,1
46866,3822,3,1
46866,13266,1,82
46866,3041,1,58
46866,1523,3,1
46866,503,4,1
46866,11372,4,1
46866,17493,3,2
46866,5329,2,1
46866,27573,1,2
46866,27573,3,1
46866,2902,2,1
46866,22919,2,1
46866,10049,4,2
46866,5732,4,1
49189,26865,3,1
49189,22352,1,1
49189,4784,3,1
49189,9842,1,2
49189,9608,2,1
49189,28235,2,1
49189,29653,3,1
49189,29653,4,3
49189,12103,2,1
49189,6027,3,1
49189,28062,2,1
49189,16423,2,1
49189,19166,2,1
49189,21789,3,1
49189,13815,3,1
49189,24093,1,53
49189,3052,3,1
49189,11230,4,1
49189,725,4,1
49189,12081,2,5
49189,11912,3,1
49189,11912,4,1
49189,28888,3,1
49189,5188,4,1
49189,21127,3,1
49189,24609,2,1
49189,24821,3,1
49189,12381,2,1
49189,12381,3,5
49189,9363,3,1
49189,8113,4,1
49189,12401,2,1
49189,15456,3,1
49189,4899,4,1
49189,21586,5,1
49189,22642,3,5
49189,20469,3,1
49189,26053,4,1
49189,22310,2,1
49189,22310,4,4
49189,3905,3,3
49189,24845,2,3
49189,18763,1,1
49189,14715,5,1
49189,1492,4,1
49189,1977,5,1
49189,20139,3,1
49189,15500,1,1
49189,18886,1,89
49189,20434,1,2
49189,20434,2,1
49189,20434,3,1
49189,28433,3,3
49189,11470,5,1
49189,16629,1,1
49189,16629,3,3
49189,25802,4,1
49189,12977,4,1
49189,6009,3,3
49189,14457,1,1
49189,11843,4,1
49189,1736,4,1
49189,20501,2,1
49189,10138,2,8
49189,24507,2,1
49189,3466,4,1
49189,17056,3,1
49189,1749,1,1
49189,7994,1,2
49189,7994,3,1
49189,17226,2,2
49189,1523,5,1
49189,20851,3,1
49189,8382,3,1
49189,29732,1,1
49189,24390,3,1
49189,19531,3,2
49189,29545,4,3
49189,3481,1,2
49189,13153,4,2
49189,6147,2,1
49189,11372,1,1
49189,11372,3,1
49189,7064,3,2
49189,28833,1,1
49189,7125,3,2
49189,15660,2,1
49189,12544,2,2
49189,12544,3,1
49189,22846,1,73
49189,17472,4,1
49189,18059,3,1
49189,5965,1,1
49189,5965,3,6
51392,10065,1,83
51392,2839,4,1
51392,25087,1,2
51392,13899,2,89
51392,13732,4,1
51392,9819,2,1
51392,20097,5,1
51392,20760,3,1
51392,5476,3,2
51392,15599,1,78
51392,18886,3,1
51392,22003,4,1
51392,11,4,2
51392,17226,2,1
51392,21758,4,1
51392,11230,1,1
51392,1876,1,67
51392,18059,1,1
51392,11979,1,20
51889,14892,4,4
51889,3486,4,1
51889,22566,1,2
51889,10065,3,2
51889,12103,3,1
51889,12103,5,1
51889,6027,2,1
51889,26466,1,16
51889,25087,5,3
51889,20443,4,1
51889,9738,1,11
51889,15025,4,1
51889,15941,2,1
51889,7335,1,67
51889,7335,4,1
51889,11577,3,2
51889,11577,4,3
51889,6882,3,1
51889,13732,2,2
51889,2123,5,1
51889,22876,1,1
51889,22876,2,1
51889,3076,1,2
51889,3076,3,1
51889,3076,5,2
51889,23667,1,1
51889,23667,2,1
51889,28912,3,1
51889,13916,5,1
51889,1937,3,2
51889,1937,4,1
51889,4899,5,3
51889,27727,5,1
51889,16740,1,1
51889,9359,2,8
51889,2065,2,1
51889,24845,2,2
51889,24845,5,1
51889,7317,1,2
51889,8649,1,1
51889,8649,2,1
51889,20139,2,3
51889,20139,5,6
51889,26753,3,2
51889,10244,3,1
51889,12263,3,1
51889,15911,4,1
51889,23691,1,1
51889,23691,4,1
51889,8346,3,1
51889,486,1,47
51889,23962,2,80
51889,20501,5,1
51889,21286,3,4
51889,22133,2,1
51889,22133,3,1
51889,7284,1,1
51889,24507,1,1
51889,11,1,2
51889,17226,5,1
51889,7712,3,1
51889,4976,5,1
51889,8382,2,2
51889,22495,4,1
51889,22599,1,1
51889,22599,4,1
51889,8880,1,3
52209,1690,2,98
52209,19880,2,9
52209,29571,2,58
52209,12401,2,48
52209,9687,2,11
52209,10737,2,2
53569,20818,1,78
53569,3486,1,62
53569,22352,2,1
53569,22300,4,3
53569,24868,3,2
53569,2877,4,3
53569,29866,2,3
53569,6141,4,6
53569,18871,2,2
53569,24093,5,14
53569,22808,3,1
53569,25178,2,3
53569,17305,1,96
53569,11070,1,58
53569,20573,4,12
53569,2093,4,3
53569,23984,3,3
53569,24341,1,73
53569,6535,1,3
53569,28312,2,1
53569,9819,5,1
53569,23335,3,1
53569,22310,2,1
53569,24845,5,1
53569,15959,1,15
53569,8649,1,54
53569,5864,2,2
53569,15500,2,2
53569,15500,3,2
53569,14246,4,1
53569,1078,3,1
53569,1352,1,45
53569,16828,1,4
53569,29208,1,18
53569,23155,3,3
53569,16629,1,1
53569,15113,3,1
53569,14457,2,5
53569,486,2,10
53569,1736,1,73
53569,20501,1,1
53569,1967,2,6
53569,5802,2,1
53569,3822,4,2
53569,29443,1,75
53569,28833,2,4
53569,5336,1,10
53569,510,1,3
53569,28558,3,3
53569,29545,2,1
53569,3481,5,1
53569,503,1,76
53569,22083,1,77
53569,5525,2,3
53569,14827,4,1
53569,609,1,66
53918,25434,5,1
53918,539,1,76
53918,25378,4,1
55836,23335,4,10
55836,20097,1,10
55836,224,5,10
55836,21771,1,48
58262,20710,2,39
60420,24093,1,65
60420,20710,2,20
60420,16804,1,50
60420,21425,1,44
60420,21425,2,50
60438,14892,2,7
60438,26865,2,16
60438,24513,2,10
60438,24513,4,3
60438,22566,2,1
60438,22566,3,1
60438,17925,2,9
60438,23128,3,16
60438,29228,1,68
60438,13179,2,1
60438,6312,4,8
60438,8110,5,12
60438,20642,3,7
60438,3812,1,4
60438,19880,1,44
60438,19880,2,12
60438,13055,1,12
60438,28504,1,2
60438,17558,2,80
60438,2877,2,16
60438,10065,1,33
60438,21002,1,91
60438,29653,2,1
60438,16217,2,7
60438,16210,3,6
60438,25197,4,2
60438,12103,2,15
60438,6027,4,2
60438,7100,2,12
60438,20443,1,6
60438,27344,2,9
60438,25549,5,3
60438,4909,2,1
60438,4861,3,14
60438,4861,5,2
60438,7567,3,1
60438,17454,1,100
60438,17454,3,2
60438,3581,2,33
60438,19166,4,11
60438,29551,2,12
60438,15293,2,3
60438,29884,1,30
60438,3052,4,7
60438,18924,2,17
60438,18924,4,4
60438,12219,4,8
60438,725,1,13
60438,12081,1,94
60438,12081,2,2
60438,12081,5,1
60438,6882,2,4
60438,9098,2,12
60438,9098,3,12
60438,20085,4,2
60438,20085,5,6
60438,11070,1,39
60438,28888,2,16
60438,22895,1,2
60438,24510,2,6
60438,8676,2,4
60438,12465,4,12
60438,26084,1,9
60438,20573,2,1
60438,5188,4,10
60438,569,3,1
60438,21127,1,5
60438,24609,3,4
60438,10503,2,15
60438,539,1,11
60438,9201,2,7
60438,358,2,73
60438,10179,3,1
60438,21130,2,12
60438,23776,1,17
60438,12381,3,7
60438,12381,4,1
60438,13538,1,62
60438,10360,3,1
60438,28912,4,1
60438,24341,1,40
60438,20928,4,24
60438,10495,2,51
60438,1937,2,5
60438,19894,2,8
60438,20469,2,15
60438,7085,4,5
60438,14007,2,16
60438,3278,2,2
60438,28535,4,12
60438,20710,1,45
60438,12940,2,8
60438,10938,2,2
60438,10938,5,2
60438,22310,3,4
60438,3905,2,63
60438,9385,2,4
60438,15820,1,5
60438,25614,1,86
60438,25614,2,5
60438,16740,2,8
60438,11539,1,36
60438,9976,2,4
60438,29805,2,8
60438,7716,2,1
60438,28567,1,97
60438,22723,2,12
60438,24845,1,5
60438,24845,2,12
60438,24805,4,12
60438,18763,1,4
60438,18763,2,10
60438,23810,4,3
60438,18301,2,5
60438,25833,2,2
60438,6926,1,16
60438,23694,4,1
60438,10737,2,4
60438,27481,3,12
60438,17078,4,2
60438,26553,3,5
60438,3147,4,1
60438,1977,3,8
60438,26304,1,4
60438,26304,4,3
60438,5943,2,5
60438,5864,3,1
60438,15500,2,2
60438,14246,4,1
60438,5505,3,3
60438,29286,2,4
60438,20839,1,9
60438,23661,4,3
60438,19544,5,4
60438,1352,3,5
60438,2806,2,12
60438,15911,3,22
60438,16828,4,3
60438,12613,2,8
60438,12613,4,2
60438,1034,2,3
60438,7786,2,9
60438,28433,1,15
60438,28052,1,49
60438,9481,4,2
60438,16629,3,12
60438,23707,1,42
60438,8346,3,4
60438,7970,2,25
60438,20874,2,15
60438,27456,1,5
60438,27456,3,2
60438,26336,2,11
60438,14457,4,5
60438,486,2,9
60438,22418,2,2
60438,543,1,58
60438,15370,2,3
60438,20501,1,45
60438,20501,2,3
60438,17068,2,7
60438,1401,3,2
60438,20916,2,7
60438,19622,2,38
60438,26189,1,11
60438,26189,4,1
60438,18656,3,1
60438,24507,3,1
60438,29701,3,5
60438,13266,2,1
60438,28833,2,6
60438,16995,1,43
60438,16995,2,1
60438,5651,4,5
60438,5651,5,5
60438,25089,4,9
60438,1749,5,1
60438,4976,2,6
60438,8727,3,10
60438,21758,4,7
60438,29732,4,8
60438,24390,2,27
60438,4129,1,10
60438,9629,1,17
60438,24897,1,11
60438,3481,4,9
60438,17529,2,5
60438,17529,4,1
60438,15639,2,9
60438,1738,2,6
60438,13968,1,3
60438,6660,4,1
60438,15346,4,11
60438,11372,3,7
60438,15028,1,39
60438,3253,2,4
60438,3253,4,2
60438,1201,4,10
60438,17493,1,18
60438,10491,2,21
60438,9149,2,24
60438,29456,2,12
60438,22495,2,8
60438,5525,1,1
60438,2902,1,91
60438,22919,2,6
60438,25789,2,3
60438,609,4,2
60438,23947,1,5
60438,23947,2,3
60438,1011,2,1
60438,5224,3,1
60438,5732,1,30
60438,2746,2,1
60438,13358,5,2
60979,14892,3,24
60979,20818,1,97
60979,3486,3,24
60979,8072,4,24
60979,22302,3,48
60979,5928,2,24
60979,8648,3,24
60979,7195,2,24
60979,13179,3,24
60979,29844,2,48
60979,2957,3,24
60979,14524,1,24
60979,3812,3,24
60979,17558,3,24
60979,17558,4,24
60979,17211,1,24
60979,10065,2,24
60979,27654,3,24
60979,12103,4,24
60979,28777,3,24
60979,6141,2,24
60979,17732,1,24
60979,27970,4,24
60979,3581,3,24
60979,18489,4,24
60979,13565,3,24
60979,11577,4,24
60979,19143,1,24
60979,1916,3,24
60979,11230,4,24
60979,12081,3,24
60979,8723,3,24
60979,6882,2,24
60979,8328,2,24
60979,11912,3,24
60979,24092,3,72
60979,12465,3,24
60979,783,5,24
60979,14715,4,24
60979,22876,1,83
60979,4306,3,24
60979,9201,1,54
60979,3076,3,48
60979,24821,4,24
60979,25082,3,24
60979,21130,1,24
60979,21130,3,24
60979,6638,2,24
60979,9363,3,24
60979,23929,4,24
60979,23667,3,24
60979,28912,3,24
60979,13916,4,24
60979,6535,3,48
60979,10495,3,24
60979,20925,3,24
60979,15456,2,24
60979,15456,4,24
60979,13641,3,24
60979,18244,1,47
60979,18244,3,24
